Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,80609,30-39,Female,East Asian,2001 Reinhard,0.9913635849952698,VIF,False
train,8167,30-39,Female,East Asian,2001 Reinhard,0.9881550669670105,VIF,False
train,86254,30-39,Female,East Asian,2001 Reinhard,0.9642558097839355,VIF,False
val,3272,30-39,Female,East Asian,2001 Reinhard,0.9912323951721191,VIF,False
val,8008,30-39,Female,East Asian,2001 Reinhard,0.9694293737411499,VIF,False
train,16722,3-9,Female,East Asian,2001 Reinhard,0.9948042631149292,VIF,False
train,20508,3-9,Female,East Asian,2001 Reinhard,0.9770382642745972,VIF,False
train,2401,3-9,Female,East Asian,2001 Reinhard,0.9973680377006531,VIF,False
train,31457,3-9,Female,East Asian,2001 Reinhard,0.9836491346359253,VIF,False
train,41241,3-9,Female,East Asian,2001 Reinhard,0.9896127581596375,VIF,False
train,4684,3-9,Female,East Asian,2001 Reinhard,0.9686471819877625,VIF,False
train,47500,3-9,Female,East Asian,2001 Reinhard,0.9644654989242554,VIF,False
train,49481,3-9,Female,East Asian,2001 Reinhard,0.9780778884887695,VIF,False
train,50391,3-9,Female,East Asian,2001 Reinhard,0.9898137450218201,VIF,False
train,53026,3-9,Female,East Asian,2001 Reinhard,0.9575818181037903,VIF,False
train,65950,3-9,Female,East Asian,2001 Reinhard,0.9921199679374695,VIF,False
train,6696,3-9,Female,East Asian,2001 Reinhard,0.9909045696258545,VIF,False
train,67466,3-9,Female,East Asian,2001 Reinhard,0.9563097953796387,VIF,False
train,68377,3-9,Female,East Asian,2001 Reinhard,0.9358697533607483,VIF,False
train,8075,3-9,Female,East Asian,2001 Reinhard,0.9788342118263245,VIF,False
val,10767,3-9,Female,East Asian,2001 Reinhard,0.9945508241653442,VIF,False
val,2179,3-9,Female,East Asian,2001 Reinhard,0.9752634167671204,VIF,False
val,2319,3-9,Female,East Asian,2001 Reinhard,0.9713227152824402,VIF,False
val,2523,3-9,Female,East Asian,2001 Reinhard,0.9986609816551208,VIF,False
val,2650,3-9,Female,East Asian,2001 Reinhard,0.9931530952453613,VIF,False
val,4516,3-9,Female,East Asian,2001 Reinhard,0.9885092973709106,VIF,False
val,9280,3-9,Female,East Asian,2001 Reinhard,0.9851499199867249,VIF,False
train,13919,40-49,Female,East Asian,2001 Reinhard,0.9575145244598389,VIF,False
train,17106,40-49,Female,East Asian,2001 Reinhard,0.9912219047546387,VIF,False
train,21112,40-49,Female,East Asian,2001 Reinhard,0.9879332184791565,VIF,False
train,23571,40-49,Female,East Asian,2001 Reinhard,0.9502793550491333,VIF,False
train,24533,40-49,Female,East Asian,2001 Reinhard,0.9871733784675598,VIF,False
train,3145,40-49,Female,East Asian,2001 Reinhard,0.9964535236358643,VIF,False
train,34550,40-49,Female,East Asian,2001 Reinhard,0.9451758861541748,VIF,False
train,36808,40-49,Female,East Asian,2001 Reinhard,0.967390239238739,VIF,False
train,3825,40-49,Female,East Asian,2001 Reinhard,0.9668171405792236,VIF,False
train,38471,40-49,Female,East Asian,2001 Reinhard,0.949227511882782,VIF,False
train,46242,40-49,Female,East Asian,2001 Reinhard,0.9820655584335327,VIF,False
train,48922,40-49,Female,East Asian,2001 Reinhard,0.9765225648880005,VIF,False
train,49697,40-49,Female,East Asian,2001 Reinhard,0.9985306859016418,VIF,False
train,52841,40-49,Female,East Asian,2001 Reinhard,0.9818964600563049,VIF,False
train,5884,40-49,Female,East Asian,2001 Reinhard,0.9969202876091003,VIF,False
train,74991,40-49,Female,East Asian,2001 Reinhard,0.9859217405319214,VIF,False
train,82159,40-49,Female,East Asian,2001 Reinhard,0.9664928317070007,VIF,False
val,1492,40-49,Female,East Asian,2001 Reinhard,0.9746118187904358,VIF,False
