Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
val,1051,40-49,Female,Southeast Asian,2016 Zhang,-0.05988554283976555,WaDIQaM (FR),False
train,6908,40-49,Female,Southeast Asian,2016 Zhang,-0.0407383106648922,WaDIQaM (FR),False
train,16059,40-49,Female,Southeast Asian,2016 Zhang,-0.06043912470340729,WaDIQaM (FR),False
val,4070,40-49,Female,Southeast Asian,2016 Zhang,-0.023129045963287354,WaDIQaM (FR),False
train,50025,40-49,Female,Southeast Asian,2016 Zhang,-0.056950852274894714,WaDIQaM (FR),False
train,16884,40-49,Female,Southeast Asian,2016 Zhang,-0.08579400926828384,WaDIQaM (FR),False
train,86524,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.047744154930114746,WaDIQaM (FR),False
train,9833,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.06383316963911057,WaDIQaM (FR),False
train,31772,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.053637269884347916,WaDIQaM (FR),False
train,25841,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.028123194351792336,WaDIQaM (FR),False
train,39940,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.04584026709198952,WaDIQaM (FR),False
train,44405,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.033658456057310104,WaDIQaM (FR),False
train,85067,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.05718899890780449,WaDIQaM (FR),False
train,41597,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.0457487516105175,WaDIQaM (FR),False
train,52306,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.0649343729019165,WaDIQaM (FR),False
train,448,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.0527181401848793,WaDIQaM (FR),False
train,32341,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.04553664103150368,WaDIQaM (FR),False
train,35200,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.04135691747069359,WaDIQaM (FR),False
train,31117,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.03430798277258873,WaDIQaM (FR),False
train,74674,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.05492231622338295,WaDIQaM (FR),False
train,56381,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.058197248727083206,WaDIQaM (FR),False
train,28890,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.04306777939200401,WaDIQaM (FR),False
train,36649,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.04426301270723343,WaDIQaM (FR),False
train,54625,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.0756099596619606,WaDIQaM (FR),False
train,43370,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.056929975748062134,WaDIQaM (FR),False
train,85718,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.0459137037396431,WaDIQaM (FR),False
train,10405,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.034343551844358444,WaDIQaM (FR),False
train,41841,more than 70,Male,Latino_Hispanic,2016 Zhang,-0.05525939166545868,WaDIQaM (FR),False
train,85399,60-69,Male,Indian,2016 Zhang,-0.03407292813062668,WaDIQaM (FR),False
train,10793,60-69,Male,Indian,2016 Zhang,-0.05819670855998993,WaDIQaM (FR),False
