Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,26474,30-39,Female,East Asian,2001 Reinhard,3.6449897289276123,NIMA,False
train,29054,30-39,Female,East Asian,2001 Reinhard,4.0327558517456055,NIMA,False
train,30727,30-39,Female,East Asian,2001 Reinhard,3.9863247871398926,NIMA,False
train,30979,30-39,Female,East Asian,2001 Reinhard,4.5118303298950195,NIMA,False
train,382,30-39,Female,East Asian,2001 Reinhard,4.45261287689209,NIMA,False
train,39227,30-39,Female,East Asian,2001 Reinhard,3.4960150718688965,NIMA,False
train,40809,30-39,Female,East Asian,2001 Reinhard,3.5352535247802734,NIMA,False
train,44836,30-39,Female,East Asian,2001 Reinhard,3.726337432861328,NIMA,False
train,55091,30-39,Female,East Asian,2001 Reinhard,4.3207268714904785,NIMA,False
train,70328,30-39,Female,East Asian,2001 Reinhard,3.4001307487487793,NIMA,False
train,75083,30-39,Female,East Asian,2001 Reinhard,3.8782849311828613,NIMA,False
train,8023,30-39,Female,East Asian,2001 Reinhard,4.466628074645996,NIMA,False
train,80609,30-39,Female,East Asian,2001 Reinhard,3.740792751312256,NIMA,False
train,8167,30-39,Female,East Asian,2001 Reinhard,3.7290096282958984,NIMA,False
train,86254,30-39,Female,East Asian,2001 Reinhard,3.582228422164917,NIMA,False
val,3272,30-39,Female,East Asian,2001 Reinhard,3.784916400909424,NIMA,False
val,8008,30-39,Female,East Asian,2001 Reinhard,3.593099594116211,NIMA,False
train,16722,3-9,Female,East Asian,2001 Reinhard,4.4720258712768555,NIMA,False
train,20508,3-9,Female,East Asian,2001 Reinhard,4.93723201751709,NIMA,False
train,2401,3-9,Female,East Asian,2001 Reinhard,3.542177200317383,NIMA,False
train,31457,3-9,Female,East Asian,2001 Reinhard,4.585066318511963,NIMA,False
train,41241,3-9,Female,East Asian,2001 Reinhard,4.02689790725708,NIMA,False
train,4684,3-9,Female,East Asian,2001 Reinhard,5.103426933288574,NIMA,False
train,47500,3-9,Female,East Asian,2001 Reinhard,5.126583099365234,NIMA,False
train,49481,3-9,Female,East Asian,2001 Reinhard,5.037134170532227,NIMA,False
train,50391,3-9,Female,East Asian,2001 Reinhard,3.4475455284118652,NIMA,False
train,53026,3-9,Female,East Asian,2001 Reinhard,3.486384630203247,NIMA,False
train,65950,3-9,Female,East Asian,2001 Reinhard,3.986844301223755,NIMA,False
train,6696,3-9,Female,East Asian,2001 Reinhard,4.973818778991699,NIMA,False
train,67466,3-9,Female,East Asian,2001 Reinhard,4.34968376159668,NIMA,False
train,68377,3-9,Female,East Asian,2001 Reinhard,3.8712704181671143,NIMA,False
train,8075,3-9,Female,East Asian,2001 Reinhard,3.8104381561279297,NIMA,False
val,10767,3-9,Female,East Asian,2001 Reinhard,4.887876033782959,NIMA,False
val,2179,3-9,Female,East Asian,2001 Reinhard,4.532474994659424,NIMA,False
val,2319,3-9,Female,East Asian,2001 Reinhard,3.8530964851379395,NIMA,False
val,2523,3-9,Female,East Asian,2001 Reinhard,4.35825252532959,NIMA,False
val,2650,3-9,Female,East Asian,2001 Reinhard,3.6222665309906006,NIMA,False
val,4516,3-9,Female,East Asian,2001 Reinhard,4.433755874633789,NIMA,False
val,9280,3-9,Female,East Asian,2001 Reinhard,4.2866387367248535,NIMA,False
train,13919,40-49,Female,East Asian,2001 Reinhard,4.574889183044434,NIMA,False
train,17106,40-49,Female,East Asian,2001 Reinhard,4.131482124328613,NIMA,False
train,21112,40-49,Female,East Asian,2001 Reinhard,3.887767791748047,NIMA,False
train,23571,40-49,Female,East Asian,2001 Reinhard,4.164064884185791,NIMA,False
train,24533,40-49,Female,East Asian,2001 Reinhard,3.8454458713531494,NIMA,False
train,3145,40-49,Female,East Asian,2001 Reinhard,3.379742383956909,NIMA,False
train,34550,40-49,Female,East Asian,2001 Reinhard,3.6838433742523193,NIMA,False
train,36808,40-49,Female,East Asian,2001 Reinhard,4.773016929626465,NIMA,False
train,3825,40-49,Female,East Asian,2001 Reinhard,3.8102595806121826,NIMA,False
train,38471,40-49,Female,East Asian,2001 Reinhard,4.249334812164307,NIMA,False
train,46242,40-49,Female,East Asian,2001 Reinhard,4.093175411224365,NIMA,False
train,48922,40-49,Female,East Asian,2001 Reinhard,4.171357154846191,NIMA,False
train,49697,40-49,Female,East Asian,2001 Reinhard,3.431975841522217,NIMA,False
